Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
9,1,0,0,0,C to B,5,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,0,0,0,0,C to B,5,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
7,1,4.242640687,0,0,C to B,5,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(28, 34)]",FALSE
7,1,0,0,0,C to B,5,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 34)]",FALSE
7,1,0,0,0,C to B,5,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 34)]",FALSE
7,0,0,0,0,C to B,5,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
7,0,0,0,0,C to B,5,"(25, 36)","[(21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
7,0,0,0,0,C to B,5,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,5,"(26, 34)","[(21, 34), (28, 36), (28, 37), (28, 38)]",[],TRUE
2,1,0,0,0,C to B,5,"(27, 33)","[(28, 36), (28, 37)]","[(31, 36)]",FALSE
2,1,0,0,0,C to B,5,"(27, 33)","[(28, 36), (28, 37)]","[(31, 36)]",FALSE
2,0,0,0,0,C to B,5,"(27, 33)","[(28, 36), (28, 37)]",[],FALSE
2,2,4.242640687,3.605551275,315,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(31, 35), (33, 32)]",FALSE
2,2,4.242640687,3.605551275,315,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(31, 35), (33, 32)]",FALSE
2,1,2.828427125,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(30, 34)]",FALSE
2,1,2.828427125,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(30, 34)]",FALSE
2,1,1.414213562,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(29, 33)]",FALSE
2,1,1.414213562,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(29, 33)]",FALSE
2,1,0,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(28, 32)]",FALSE
2,1,0,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(28, 32)]",FALSE
2,1,1.414213562,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(27, 31)]",FALSE
2,1,1.414213562,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(27, 31)]",FALSE
2,2,2.828427125,5.099019514,90,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(25, 35), (26, 30)]",FALSE
2,3,2.828427125,4.171077692,270,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(25, 29), (25, 35), (26, 30)]",FALSE
2,2,2.828427125,5.099019514,90,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(25, 29), (26, 34)]",FALSE
2,3,2.828427125,3.504411025,270,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(25, 29), (26, 30), (26, 34)]",FALSE
2,2,2.236067977,4.123105626,108.4349488,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(26, 30), (27, 34)]",FALSE
2,2,1.414213562,3,108.4349488,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(27, 31), (27, 34)]",FALSE
2,2,1.414213562,3.16227766,135,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(27, 31), (28, 34)]",FALSE
2,2,0,2,270,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(28, 32), (28, 34)]",FALSE
2,2,0,2.236067977,296.5650512,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(28, 32), (29, 34)]",FALSE
2,2,1.414213562,1,341.5650512,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(29, 33), (29, 34)]",FALSE
2,2,1.414213562,1.414213562,360,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(29, 33), (30, 34)]",FALSE
2,1,2.828427125,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(30, 34)]",FALSE
2,1,4.242640687,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(31, 35)]",FALSE
2,1,4.242640687,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]","[(31, 35)]",FALSE
2,0,0,0,0,C to B,5,"(28, 32)","[(28, 36), (28, 37)]",[],FALSE
0,0,0,0,0,C to B,5,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,5,"(30, 30)",[],[],TRUE
1,0,0,0,0,C to B,5,"(30, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,5,"(30, 28)","[(28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,C to B,5,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,5,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,5,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,C to B,5,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,C to B,5,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,5,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,C to B,5,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,C to B,5,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to A,5,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to A,5,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,5,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to A,5,"(31, 22)","[(26, 22), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to A,5,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,B to A,5,"(31, 24)","[(27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,5,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,5,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,B to A,5,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,5,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,5,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,5,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,5,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,1,0,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 22)]",FALSE
12,1,4.242640687,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 23)]",FALSE
12,1,4.242640687,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 23)]",FALSE
12,1,3.605551275,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 24)]",FALSE
12,1,3.605551275,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(22, 24)]",FALSE
12,1,2.236067977,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 25)]",FALSE
12,1,2.236067977,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 25)]",FALSE
12,1,1,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 26)]",FALSE
12,1,1,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 26)]",FALSE
12,1,1,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 27)]",FALSE
12,1,1,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 27)]",FALSE
12,1,2.236067977,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 28)]",FALSE
12,1,2.236067977,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(26, 28)]",FALSE
12,1,3.605551275,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29)]",FALSE
12,1,3.605551275,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29)]",FALSE
12,1,0,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30)]",FALSE
12,1,0,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30)]",FALSE
12,0,0,0,0,B to A,5,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
14,0,0,0,0,B to A,5,"(24, 25)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to A,5,"(23, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 24)]",[],TRUE
10,0,0,0,0,B to A,5,"(22, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 23)]",[],TRUE
12,0,0,0,0,B to A,5,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
7,0,0,0,0,B to A,5,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,0,0,0,0,B to A,5,"(20, 20)","[(25, 20)]",[],TRUE
0,0,0,0,0,B to A,5,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,5,"(18, 18)",[],[],TRUE
0,0,0,0,0,B to A,5,"(17, 17)",[],[],TRUE
0,0,0,0,0,B to A,5,"(16, 16)",[],[],TRUE
1,0,0,0,0,A to B,6,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,6,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,6,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,6,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,6,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,6,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,6,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,1,0,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(25, 26)]",FALSE
12,2,3.605551275,1.414213562,356.8201699,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(24, 25), (25, 26)]",FALSE
12,2,3.605551275,1.414213562,356.8201699,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(24, 25), (25, 26)]",FALSE
12,2,3.16227766,1,344.7448813,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(23, 25), (24, 25)]",FALSE
12,2,3.16227766,1,344.7448813,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(23, 25), (24, 25)]",FALSE
12,2,2,1,333.4349488,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 24), (23, 24)]",FALSE
12,2,2.236067977,1,351.8698976,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(23, 24), (23, 25)]",FALSE
12,2,1,2.236067977,341.5650512,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 23), (23, 25)]",FALSE
12,2,1,3.605551275,333.4349488,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 23), (24, 26)]",FALSE
12,2,0,4.472135955,296.5650512,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 22), (24, 26)]",FALSE
12,1,0,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 22)]",FALSE
12,1,1,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 21)]",FALSE
12,1,1,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 21)]",FALSE
12,1,2,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 20)]",FALSE
12,1,2,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 20)]",FALSE
12,1,3,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 19)]",FALSE
12,1,3,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 19)]",FALSE
12,1,4,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 18)]",FALSE
12,1,4,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 18)]",FALSE
12,1,0,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 17)]",FALSE
12,1,0,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 17)]",FALSE
12,0,0,0,0,A to B,6,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],FALSE
10,0,0,0,0,A to B,6,"(22, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 23)]",[],TRUE
12,0,0,0,0,A to B,6,"(23, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 24)]",[],TRUE
14,0,0,0,0,A to B,6,"(24, 25)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,2,4.472135955,1,349.6951535,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 28), (29, 29)]",FALSE
12,2,4.472135955,2.236067977,333.4349488,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30), (29, 28)]",FALSE
12,2,4.242640687,1,351.8698976,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 29), (28, 30)]",FALSE
12,1,4.242640687,0,0,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 29)]",FALSE
12,1,4.472135955,0,0,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 30)]",FALSE
12,1,4.472135955,0,0,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 30)]",FALSE
12,0,0,0,0,A to B,6,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,1,4,0,0,A to B,6,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 31)]",FALSE
7,0,0,0,0,A to B,6,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,0,0,0,0,A to B,6,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,6,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,6,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,A to B,6,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,6,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,6,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,6,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,6,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,6,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,6,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,1,3.16227766,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 17)]",FALSE
8,1,3.16227766,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 17)]",FALSE
8,1,2.236067977,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 18)]",FALSE
8,1,2.236067977,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 18)]",FALSE
8,1,1.414213562,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 19)]",FALSE
8,1,1.414213562,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 19)]",FALSE
8,2,1,5.656854249,233.1301024,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 20), (35, 24)]",FALSE
8,2,1,5.656854249,233.1301024,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 20), (35, 24)]",FALSE
8,2,1.414213562,4.472135955,270,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 21), (35, 23)]",FALSE
8,2,1.414213562,4.472135955,270,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 21), (35, 23)]",FALSE
8,2,2.236067977,4,277.1250163,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 22), (35, 22)]",FALSE
8,2,2.236067977,4,277.1250163,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 22), (35, 22)]",FALSE
8,2,3.16227766,4.472135955,270,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 23), (35, 21)]",FALSE
8,2,3.16227766,4.472135955,270,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 23), (35, 21)]",FALSE
8,2,3,5.656854249,255.9637565,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 24), (35, 20)]",FALSE
8,2,3,5.656854249,255.9637565,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 24), (35, 20)]",FALSE
8,1,3.16227766,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 19)]",FALSE
8,1,3.16227766,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 19)]",FALSE
8,1,3.605551275,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 18)]",FALSE
8,1,3.605551275,0,0,A to B,6,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(35, 18)]",FALSE
